,package,description,category
6697,,"['count', 'christmas', 'style', 'holiday', 'watch', 'track', 'day', 'hour', 'minute', 'even', 'second', 'christmas', 'spirit', 'season', 'experiencing', 'relaxing', 'festive', 'snowfall', 'still', 'christmas', 'shopping', 'got', 'covered', 'list', 'hottest', 'gadget', 'toy', 'season', 'merry', 'christmas', 'happy', 'holiday']",Shopping
6792,,"['epic', 'fail', 'huge', 'collection', 'favorite', 'fail', 'image', 'contributed', 'fellow', 'user', 'absolutely', 'hilarious', 'fail', 'image', 'updated', 'everyday', 'funniest', 'fail', 'picture', 'littered', 'across', 'absolutely', 'unlike', 'fail', 'laughing', 'hour', 'view', 'picture', 'different', 'sorting', 'order', 'popular', 'recent', 'random', 'ability', 'vote', 'picture', 'alter', 'popularity', 'download', 'image', 'share', 'image', 'via', 'twitter', 'facebook', 'sm', 'would', 'add', 'immensely', 'growing', 'list', 'funny', 'picture', 'go', 'submit']",Shopping
6857,,"['home', 'garden', 'browse', 'directory', 'home', 'garden', 'home', 'decor', 'art', 'craft', 'hand', 'tool']",Shopping
7035,,"['fabulous', 'fashion', 'fingertip', 'would', 'access', 'latest', 'look', 'touch', 'button', 'next', 'perfect', 'way', 'shop', 'next', 'move', 'download', 'browse', 'exciting', 'range', 'beautifully', 'designed', 'excellent', 'quality', 'clothing', 'shoe', 'homeware', 'next', 'refine', 'selection', 'easy', 'navigation', 'search', 'adding', 'shopping', 'bag']",Shopping
7102,,"['nike', 'shoe', 'unofficial', 'application', 'retailer', 'nike', 'shoe', 'trainer', 'basketball', 'shoe', 'runner', 'comfort', 'shoe', 'kid', 'shoe', 'sport', 'shoe', 'nike', 'shoe', 'application', 'find', 'favorite', 'nike', 'shoe', 'ebay.com', 'amazon.com', 'aliexpress.com']",Shopping
7130,,"['download', 'official', 'quikr', 'quikr', 'buy', 'sell', 'car', 'real', 'estate', 'furniture', 'flat', 'mobile', 'electronics', 'quikr', 'also', 'helped', 'people', 'find', 'perfect', 'job', 'flatmate', 'tutor', 'kind', 'local', 'service', 'provider', 'carpenter', 'driver', 'etc', 'posting', 'ad', 'sell', 'anything', 'easy', 'take', 'picture', 'product', 'provide', 'attractive', 'title', 'short', 'description', 'price', 'ready', 'receive', 'inquiry', 'buyer', 'immediately', 'quikr', 'nxt', 'way', 'shopping', 'online', 'quikr', 'give', 'option', 'communicate', 'buyer', 'seller', 'directly', 'unlike', 'shopping', 'quikr', 'nxt', 'allows', 'chat', 'buyer', 'without', 'revealing', 'number', 'receive', 'photo', 'seller', 'salient', 'quikr', 'nxt', 'include', 'work', 'across', 'quikr', 'mobile', 'mobile', 'benefitting', 'consumer', 'across', 'board', 'user', 'choose', 'make', 'listing', 'private', 'hiding', 'mobile', 'number', 'using', 'quikr', 'nxt', 'chat', 'feature', 'connect', 'buyer', 'parallel', 'chat', 'session', 'multiple', 'user', 'offline', 'consumer', 'notification', 'chat', 'back', 'online', 'chat', 'history', 'saved', 'future', 'reference', 'user', 'restart', 'conversation', 'left', 'user', 'share', 'additional', 'image', 'detail', 'chat', 'window', 'voice', 'messaging', 'chat']",Shopping
7147,,"['tired', 'boring', 'dull', 'shopping', 'list', 'perfect', 'solution', 'elegant', 'design', 'necessary', 'functionality', 'creating', 'multiple', 'list', 'tile', 'ability', 'send', 'list', 'sm', 'speech', 'recognition', 'download', 'forget', 'rate']",Shopping
7170,,"['search', 'motorcycle', 'car', 'part', 'accessory', 'motor', 'center', ""'motor"", 'center', 'application', 'largest', 'american', 'retailer', 'motorcycle', 'body', 'frame', 'brake', 'suspension', 'engine', 'engine', 'part', 'wheel', 'tire', 'tube', 'many']",Shopping
7205,,"['retail', 'therapy', 'every', 'comfort', 'home', 'browse', 'favorite', 'online', 'shopping', 'store', 'ebay', 'amazon', 'inside', 'furniture', 'center', 'come', 'fulfill', 'dream', 'today', 'whatever', ""'re"", 'dreaming', 'find', 'furniture', 'center']",Shopping
7206,,"['browse', 'favourite', 'online', 'shopping', 'store', 'amazon', 'ebay', 'inside', 'shopping', 'center', 'come', 'fulfill', 'dream', 'today', 'whatever', ""'re"", 'dreaming', 'find', 'shopping-center', 'shopping-center', 'window', 'allows', 'tap', 'world', 'largest', 'online', 'marketplace', 'anywhere', 'built', 'upon', 'simple', 'intuitive', 'design', ""'ll"", 'quickly', 'navigate', 'whatever', 'ebay', 'amazon', 'shopping-center', 'let', 'search', 'increase', 'existing', 'bid', 'watch', 'item', 'world', 'largest', 'online', 'marketplace', 'please', 'provide', 'feedback', 'suggestion', 'comment', 'let', 'u', 'know', 'via', 'rate', 'review']",Shopping
7395,,"['note', 'part', 'application', 'dutch', 'carrier', 'webshops', 'supported', 'active', 'netherlands', 'belgium', 'track', 'trace', 'package', 'webshop', 'order', 'purchase', 'delivery', 'pin', 'shipment', 'start', 'screen', 'live', 'tile', 'stay', 'up-to-date', 'status', 'shipment', 'status', 'change', 'receive', 'notification', 'support', 'postnl', 'account', 'package', 'dhl', 'dpd', 'gls', 'kiala', 'postnl', 'ups', 'webshops', 'bol.com', 'coolblue', 'ibood', 'wehkamp', 'list', 'extended', 'future', 'see', 'live', 'tile', 'notification', 'in-app', 'purchase', 'usd', 'required', 'unofficial', 'case', ""'re"", 'problem', 'please', 'koode', 'outlook.com', 'solved', 'soon', 'possible', 'right', 'may', 'derived', 'information', 'provided', 'name', 'logo', 'information', 'remain', 'owned', 'respective', 'owner', 'owner', 'provided', 'information', 'information', 'used', 'send', 'koode', 'outlook.com', 'content', 'deleted']",Shopping
7403,,"['mentality', 'store', 'let', 'shop', 'many', 'product', 'manage', 'order', 'anywhere', 'browse', 'shop', 'department', 'compare', 'price', 'read', 'review', 'share', 'product', 'friend', 'check', 'status', 'order', 'compare', 'price', 'availability', 'typing', 'search', 'also', 'sign-up', 'full', 'access', 'shopping', 'cart', 'wish', 'list', 'payment', 'subscribe', 'save', 'order', 'history', 'mentality', 'purchase', 'routed', 'mentality', 'team', 'secure', 'server', 'encrypt', 'safeguard', 'personal', 'information']",Shopping
7440,,"['mon', 'compagnon', 'e.leclerc']",Shopping
7510,,"['wide', 'range', 'category', 'including', 'apple', 'accessory', 'cell', 'phone', 'electronics', 'rc', 'toy', 'drone', 'led', 'light', 'clothing', 'beauty', 'jewelry', 'watch', 'every', 'product', 'sell', 'carefully', 'selected', 'offer', 'best', 'quality', 'highest', 'value', 'stay', 'fashionable', 'current', 'continually', 'process', 'updating', 'product', 'offering', 'provide', 'latest', 'gadget', 'electronics', 'fashion', 'different', 'currency', 'worldwide', 'shipping', 'note', 'slogan', 'logo', 'artwork', 'copyright', 'trademark', 'perspective', 'owner']",Shopping
7685,,"['buy', 'exactly', 'le', 'internet', 'needed', 'check', 'list', 'anytime', 'anywhere', 'go', 'paperless', 'save', 'tree', 'also', 'send', 'list']",Shopping
7913,,"['find', 'supermarket', 'allow', 'search', 'show', 'map', 'direction', 'supermarket', 'uk', 'aldi', 'asda', 'booth', 'budgens', 'lidl', 'morrison', 'sainsburys', 'tesco', 'waitrose', 'whole', 'food', 'data', 'provided', 'geolytix', 'updated', 'least', 'bi-monthly', 'basis']",Shopping
8023,,"['payment', 'tool', 'textize', 'mindmap', 'application', 'unlock', 'maximum', 'mind', 'map', 'synced']",Shopping
8114,,"['sale', 'season', 'going', 'give', 'easier', 'way', 'calculate', 'discount', 'based', 'original', 'discount', 'percentage', 'secondary', 'discount', 'percentage', 'show', 'actual', 'saving', 'got', 'also', 'allows', 'share', 'others', 'sm', 'two', 'mode', 'work', 'case', 'simply', 'put', 'tag', 'price', 'discount', 'secondary', 'discount', 'press', 'calculate', 'final', 'amount', 'would', 'pay', 'case', 'put', 'tag', 'price', 'final', 'price', 'press', 'calculate', 'see', 'discount', 'got', 'note', 'add', 'discount', 'final', 'price', 'calculate', 'discount', 'age', 'provide', 'feedback', 'using', 'feedback', 'button', 'also', 'request', 'well', 'fixed', 'bug']",Shopping
8204,,"['control', 'supermarket', 'shopping', 'smarthphone', 'simple', 'practical', 'application', 'facilitate', 'control', 'already', 'several', 'registered', 'item', 'separated', 'section', 'enter', 'amount', 'buy', 'unit', 'measure', 'product', 'inform', 'price', 'compare', 'value', 'next', 'purchase', 'application', 'flexible', 'allowing', 'edited/changed/', 'registered', 'section', 'item', 'unit', 'measure', 'several', 'idea', 'work', 'describing', 'existing', 'screen', 'whenever', 'possible', 'published', 'update', 'improvement', 'occurs', 'bug', 'fix', 'think', 'something', 'modified', 'improved', 'send', 'suggestion', 'complaint', 'question']",Shopping
9048,,"['jd', 'unique', 'collection', 'product', 'selected', 'jd', 'order', 'create', 'user-friendly', 'online', 'trading', 'platform', 'user', 'payment', 'good', 'jd', 'collection', 'carried', 'separately', 'product', 'independent', 'seller', 'monitor', 'quality', 'branded', 'product', 'offer', 'best', 'service', 'wide', 'range', 'product', 'customer', 'buyer', 'protection', 'refund', 'item', 'described', 'poor', 'quality', 'delivery', 'guarantee', 'full', 'refund', 'order', 'receive', 'safe', 'payment', 'pay', 'popular', 'secure', 'payment', 'method', 'chinese', 'brand', 'selection', 'brand', 'supplier']",Shopping
9178,,"['coupons.com', 'saving', 'got', 'better', 'offering', 'convenient', 'way', 'find', 'best', 'offer', 'near', ""'ll"", 'see', 'saving', 'coupon', 'code', 'discount', 'clothing', 'store', 'mall', 'health', 'store', 'registered', 'user', 'add', 'card-linked-offers', 'directly', 'preferred', 'card', 'save', 'tap', 'access', 'great', 'shopping', 'deal', 'well', 'best', 'single', 'source', 'verified', 'grocery', 'drugstore', 'coupon', 'anywhere', 'bother', 'scanning', 'receipt', 'waiting', 'month', 'rebate', 'coupons.com', 'grocery', 'shopper', 'print', 'coupon', 'right', 'favorite', 'window', 'device', 'grocery', 'offer', 'valid', 'retailer', 'save', 'immediately', 'also', 'cinch', 'save', 'thousand', 'deal', 'saving', 'favorite', 'brand', 'tide', 'bounty', 'cheerio', 'kraft', 'kellogg', 'campbell', 'dole', 'betty', 'crocker', 'perdue', 'crest', 'pantene', 'whether', 'looking', 'grocery', 'saving', 'store', 'safeway', 'kroger', 'publix', 'albertsons', 'shoprite', 'whole', 'food', 'meijer', 'supervalue', 'bi-lo', 'in-store', 'offer', 'shopping', 'store', 'macy', 'nordstrom', 'dsw', 'kohl', 'forever', 'starbucks', 'h', 'express', 'hollister', 'best', 'buy', 'dollar', 'general', 'target', 'walmart', 'payless', 'saving', 'expert', 'research', 'find', 'best', 'saving', 'saving', 'best', 'offer', 'store', 'brand', 'love', 'grocery', 'retail', 'coupons.com', 'mobile', 'savvy', 'saver', 'done', 'love', 'print', 'verified', 'grocery', 'drugstore', 'coupon', 'verified', 'grocery', 'drugstore', 'coupon', 'favorite', 'brand', 'print', 'right', 'window', 'device', 'one-stop', 'shop', 'saving', 'best', 'coupon', 'available', 'grocery', 'personal', 'care', 'brand', 'discount', 'code', 'online', 'retailer', 'great', 'deal', 'store', 'love', 'thousand', 'coupon', 'discount', 'promo', 'code', 'nearly', 'everywhere', 'shop', 'take', 'wherever', 'go', 'coupon', 'code', 'discover', 'great', 'offer', 'store', 'near', 'browse', 'thousand', 'coupon', 'code', 'big', 'saving', 'online', 'purchase', 'effortless', 'coupon', 'shopping', 'right', 'mobile', 'device', 'card', 'linked', 'offer', 'easy', 'card', 'linked', 'offer', 'allow', 'register', 'credit', 'card', 'add', 'amazing', 'offer', 'popular', 'retailer', 'tap', 'receive', 'confirmation', 'message', 'soon', 'checkout', 'credit', 'next', 'statement', 'show', 'anything', 'checkout', 'read', 'code', 'cashier', 'add', 'swipe', 'save', 'easy', 'become', 'coupon', 'pro', 'love', 'customer', 'trouble', 'friendly', 'team', ""'ll"", 'back', 'saving', 'snap', 'windowsapp-support', 'coupons.com']",Shopping
9571,,"['appstoide', 'huge', 'gallery', 'brings', 'together', 'best', 'window', 'phone', 'application', 'making', 'personalized', 'selection', 'best', 'content', 'different', 'category', 'compare', 'similar', 'application', 'find', 'ideal', 'also', 'utility', 'instruction', 'download', 'install', 'everything', 'people', 'fascinated', 'latest', 'application', 'installed', 'mobile', 'device', 'smartphone', 'tablet', 'appstoide', 'characteristic', 'category', 'available', 'top', 'top', 'pay', 'application', 'available', 'full', 'detail', 'application', 'description', 'price', 'category', 'release', 'date', 'convenient', 'search', 'option', 'allows', 'find', 'file', 'within', 'huge', 'database', 'appstoide', 'also', 'easy', 'define', 'various', 'search', 'filter', 'best', 'result', 'looking', 'much', 'easily', 'found', 'gallery', 'install', 'quality', 'smartphone', 'tablet', 'find', 'best', 'top', 'top', 'paid', 'place', 'best', 'gallery', 'market', 'palm', 'hand', 'kind', 'consultation', 'suggestion', 'welcome', 'mailbox', 'work', 'daily', 'continue', 'improving', 'service', 'offer', 'appstoide', 'relationship', 'aptoide', 'aptoide.com', 'right', 'reserved']",Shopping
9600,,"['explorer', 'ebay', 'make', 'easy', 'shop', 'search', 'bid', 'sell', 'save', 'money', 'whenever', 'wherever', 'buy', 'sell', 'go', 'great', 'deal', 'manage', 'ebay', 'experience', 'time', 'explorer', 'ebay', 'associated', 'ebay']",Shopping
9628,,"['search', 'ebay', 'globally', 'click', 'search', 'ebay', 'site', 'worldwide', 'search', 'difficult', 'find', 'item', 'search', 'simultaneously', 'multiple', 'ebay', 'site', 'search', 'u', 'canada', 'search', 'ebay', 'europe', 'must', 'tool', 'ebay', 'buyer', 'search', 'ebay', 'zip', 'postal', 'code', 'provided', '//eworldsearch.com']",Shopping
9697,,"['see', 'retailmenot', 'recently', 'named', 'consumer', 'report', 'shopping', 'grab', 'holiday', 'discount', 'deal', 'award-winning', 'coupon', 'make', 'easy', 'save', 'thousand', 'deal', 'favorite', 'store', 'restaurant', 'whether', ""'re"", 'hungry', 'food', 'deal', 'looking', 'in-store', 'offer', 'shopping', 'retailmenot', 'find', 'best', 'deal', 'latest', 'greatest', 'deal', 'search', 'top', 'deal', 'coupon', 'retailer', 'kohl', 'bed', 'bath', 'beyond', 'macy', 'enjoy', 'exclusive', 'food', 'offer', 'thousand', 'local', 'nationwide', 'restaurant', 'check', 'best', 'offer', 'view', 'coupon', 'shop', 'daily', 'deal', 'hottest', 'products—updated', 'daily', 'browse', 'category', 'looking', 'food', 'clothing', 'accessory', 'easy', 'access', 'offer', 'rebate', 'shopping', 'store', 'love', 'simply', 'look', 'cash', 'back', 'offer', 'follow', 'rebate', 'instruction', 'rewarded', 'shop', 'weekly', 'ad', 'view', 'hottest', 'deal', 'week', 'black', 'friday', 'leaked', 'ad', 'right', 'phone', 'save', 'money', 'confidence', 'verify', 'thousand', 'coupon', 'deal', 'daily', 'access', 'coupon', 'across', 'device', 'select', 'favorite', 'store', 'personalized', 'recommendation', 'simply', 'click', 'heart', 'icon', 'let', 'u', 'know', 'store', 'love', 'identify', 'best', 'deal', 'notified', 'find', 'deal', 'store', 'love', 'save', 'coupon', 'later', 'across', 'device', 'know', 'save', 'coupon', 'simply', 'click', 'star', 'next', 'deal', 'love', 'reminder', 'saved', 'coupon', 'expire', 'discover', 'great', 'deal', 'near', 'nearby', 'map', 'see', 'deal', 'near', 'easy', 'locale', 'plan', 'ahead', 'view', 'store', 'information', 'hour', 'even', 'direction', 'nearest', 'store', 'location', 'must', 'enabled', 'direction', 'save', 'go', 'automatic', 'alert', 'deal', 'nearby', 'know', 'me.', 'retailmenot', 'member', 'hub', 'place', 'birthday', 'deal', 'special', 'offer', 'special', 'day', 'enter', 'info', 'update', 'setting', 'change', 'preference', 'address', 'saved', 'coupon', 'keep', 'coupon', 'later', 'right', 'know', 'save', 'coupon', 'simply', 'click', 'star', 'next', 'deal', 'love', 'plus', 'come', 'wait', 'share', 'planned', 'stay', 'tuned', 'additional', 'share', 'coupon', 'deal', 'friend', 'win', 'great', 'prize', 'contest', 'sweepstakes', 'redeem', 'online', 'coupon', 'code', 'save', 'anytime', 'anywhere']",Shopping
9706,,"['peixe', 'urbano', 'help', 'explore', 'discount', 'many', 'establishment', 'enjoy', 'experience', 'city', 'simple', 'easy', 'download', 'pick', 'city', 'start', 'collecting', 'amazing', 'discount', 'today']",Shopping
9861,,"['en', 'qué', 'consiste', 'la', 'de', 'vibbo', 'e', 'una', 'de', 'anuncios', 'gratuitos', 'donde', 'puedes', 'comprar', 'vender', 'artículos', 'de', 'segunda', 'mano', 'de', 'forma', 'fácil', 'rápida', 'sobre', 'todo', 'segura', 'qué', 'cosas', 'interesantes', 'puedes', 'hacer', 'si', 'te', 'descargas', 'esta', 'vender', 'publica', 'tu', 'anuncio', 'gratis', 'en', 'cualquier', 'lugar', 'cuando', 'tú', 'quieras', 'comprar', '¡nunca', 'se', 'sabe', 'cuándo', 'aparecen', 'la', 'grandes', 'oportunidades', 'con', 'esta', 'puedes', 'comprar', 'lo', 'que', 'te', 'interesa', 'cerca', 'de', 'donde', 'estás', 'porque', 'usamos', 'geolocalización', 'gestionar', 'editar', 'tus', 'anuncios', 'siempre', 'que', 'lo', 'creas', 'necesario', 'reportar', 'aquellos', 'anuncios', 'que', 'consideres', 'que', 'son', 'correctos', 'e', 'que', 'en', 'vibbo', 'velamos', 'por', 'la', 'calidad', 'del', 'contenido', 'que', 'se', 'publica', 'en', 'vibbo', 'tienes', 'más', 'de', 'millones', 'de', 'productos', 'en', 'venta', 'relacionados', 'con', 'el', 'hogar', 'ocio', 'deportes', 'electrónica', 'moda', 'belleza', 'niños', 'bebés', 'etc…', 'así', 'como', 'otros', 'anuncios', 'clasificados', 'de', 'pisos', 'de', 'segunda', 'mano', 'coches', 'de', 'ocasión', 'en', 'vibbo', 'encontrarás', 'todo', 'lo', 'que', 'te', 'interesa', 'relacionado', 'con', 'la', 'compra', 'venta', 'artículos', 'de', 'segunda', 'mano']",Shopping
