,package,description,category
428,,"[""'ve"", 'found', 'marketplace', 'either', 'complicated', 'end', ""'ve"", 'created', 'mostly', 'hope', 'others', 'find', 'useful', 'record', 'either', 'blood', 'glucose', 'weight', 'custom', 'unit', 'easily', 'screen', 'review', 'last', 'last', 'data', 'point', 'unit', 'track', 'data', 'using', 'graph', 'day', 'week', 'month', 'trendline', 'see', 'statistic', 'measurement', 'max', 'min', 'average', 'standard', 'deviation', 'backup', 'restore', 'data', 'setting', 'onedrive', 'live', 'tile', 'show', 'number', 'record', 'current', 'day', 'max/min', 'record', 'bug', 'fix', 'trying', 'login', 'onedrive', 'cause', 'crash', 'also', 'loading', 'dialog', 'close', 'navigating', 'to/from', 'setting', 'menu', 'bug', 'fix', 'hide', 'record', 'review', 'list', 'box', 'loading', 'additional', 'entry', 'release', 'includes', 'ui', 'redesign', 'improve', 'performance', 'remove', 'panorama', 'control', 'favor', 'design', 'add', 'application', 'bar', 'icon', 'main', 'section', 'moved', 'save/restore', 'setting', 'section', 'separate', 'login', 'review', 'optimistically', 'load', 'rather', 'capping', 'limit', 'setting', 'set', 'loading', 'size', 'list', 'available', 'application', 'moved', 'showcase', 'using', 'info', 'application', 'menu', 'added', 'ability', 'delete', 'record', 'given', 'type', 'release', 'includes', 'bug', 'fix', 'found', 'auto-select', 'input', 'field', 'change', 'unit', 'fix', 'bug', 'setting', 'saved', 'type', 'type', 'loaded', 'change', 'skydrive', 'onedrive', 'add', 'additional', 'metrics/analytics', 'release', 'includes', 'minor', 'bug', 'found', 'fix', 'bug', 'file', 'save', 'type', 'correctly', 'converted', 'causing', 'backup', 'process', 'fail', 'release', 'includes', 'performance', 'improvement', 'restoring', 'existing', 'record', 'ui', 'modification', 'review', 'list', 'different', 'icon', 'allow', 'record', 'screen', 'setting', 'graph', 'move', 'menu', 'item', 'list', 'added', 'option', 'change', 'record', 'saved', 'xml', 'protocol', 'buffer', 'added', 'option', 'turn', 'on/off', 'vibration', 'added', 'different', 'logging', 'mechanism', 'order', 'view', 'real-time', 'added', 'analytics', 'see', 'used', 'make', 'better', 'fixed', 'bug', 'ui', 'responding', 'deleting/adding', 'record']",Health & fitness
442,,"['calm', 'nerve', 'square', 'breathing', 'meditation', 'stress', 'anxiety', 'degree', 'part', 'everyday', 'modern', 'life', 'effective', 'way', 'combat', 'stress', 'breathe', 'property', 'mindful', 'breath', 'help', 'insure', 'body', 'go', 'fight', 'flight', 'response', 'square', 'breathing', 'meditation', 'guide', 'step-by-step', 'correct', 'square', 'breathing', 'technique', 'feeling', 'stressed', 'square', 'breathing', 'meditation', 'meant', 'treat', 'diagnose', 'cure', 'prevent', 'disease', 'feeling', 'light', 'headed', 'using', 'square', 'breathing', 'meditation', 'please', 'discontinue', 'immediately', 'download', 'square', 'breathing', 'meditation', 'today']",Health & fitness
457,,"['helpful', 'pediatric', 'pediatrician', 'developed', 'pediatrician', 'help', 'body', 'percentile', 'calculation', 'several', 'somatic', 'percentile', 'height', 'weight', 'head', 'circumference', 'bmi', 'etc', 'according', 'kromeyer-hauschild', 'et', 'al', 'braegger', 'c', 'et', 'al', 'züricher', 'longitudinalstudie', 'kiggs', 'study', 'rki', 'growth', 'chart', 'cdc', 'growth', 'chart', 'zemel', 'et', 'al', 'blood', 'pressure', 'percentile', 'normal', 'value', 'blood', 'pressure', 'according', 'kiggs', 'study', 'rki', 'aha', 'task', 'force', 'report', 'pediatric', 'echocardiography', 'z-scores', 'pediatric', 'echocardiography', 'according', 'gautier', 'et', 'al', 'kampmann', 'et', 'al', 'zilberman', 'et', 'al', 'peterssen', 'et', 'al', 'dallaire', 'et', 'al', 'koestenberger', 'et', 'al', 'fetal', 'echocardiography', 'z-scores', 'fetal', 'echocardiography', 'according', 'lee', 'birth', 'percentile', 'calculation', 'term', 'preterm', 'newborn', 'according', 'voigt', 'et', 'al', 'fenton', 'tr', 'kim', 'jh', 'systematic', 'review', 'meta-analysis', 'revise', 'fenton', 'growth', 'chart', 'preterm', 'infant', 'bmc', 'pediatr', 'biomedcentral.com/1471-2431/13/59', 'spirometry', 'normal', 'value', 'spirometric', 'z-scores', 'normal', 'value', 'according', 'quanjer', 'p.h', 'et', 'al', 'kidney', 'percentile', 'z-scores', 'ultrasound', 'according', 'deeg/weitzel', 'et', 'al', 'weizel', 'syringe', 'pump', 'calculates', 'dosage', 'parameter', 'gestational', 'age', 'counting', 'days/weeks', 'calendar', 'qtc', 'calculator', 'corrected', 'qt', 'interval', 'qtc', 'either', 'rr-interval', 'heart', 'rate', 'body', 'surface', 'area', 'bsa', 'according', 'mosteller', 'dubois', 'ecg', 'normal', 'value', 'child', 'adult', 'according', 'park', 'mk', 'guntheroth', 'wg', 'target', 'height', 'estimated', 'target', 'height', 'calculated', 'parent', 'height', 'according', 'hermanussen', 'et', 'al', 'hyperbilirubinemia', 'threshold', 'phototherapy', 'exchange', 'transfusion', 'according', 'german', 'awmf', 'guideline', 'warranty', 'control', 'calculation']",Health & fitness
463,,"['application', 'must', '3d', 'capable', 'display', 'monitor', 'tv', 'type', 'tetromino', 'impove', 'vision', 'pleasure', 'way', 'must', '3d', 'glass', 'ca', 'without', 'glass', 'please', 'read', 'following', 'brief', 'picture', 'purpose', 'lazy', 'eye', '\\amblyopia', 'visual', 'disorder', 'brain', 'partially', 'wholly', 'ignores', 'input', 'eye', 'popular', 'video', 'found', 'effective', 'treating', 'adult', 'amblyopia', 'also', 'known', ""'lazy"", 'eye', 'according', 'research', 'conducted', 'scientist', 'playing', 'puzzle', 'requires', 'information', 'sent', 'eye', 'making', 'work', 'cooperatively', 'making', 'eye', 'cooperate', 'amblyopic', 'brain', 'able', 'relearn', 'result', 'increase', 'level', 'plasticity', 'brain', 'application', 'must', '3d', 'capable', 'display', 'monitor', 'tv']",Health & fitness
553,,"['español', 'esta', 'aplicación', 'está', 'destinada', 'tener', 'en', 'la', 'palma', 'de', 'la', 'mano', 'la', 'farmacias', 'de', 'la', 'zona', 'por', 'medio', 'de', 'la', 'geo', 'localización', 'será', 'más', 'fácil', 'acceder', 'al', 'lugar', 'su', 'función', 'principal', 'e', 'informar', 'través', 'de', 'notificaciones', 'cuales', 'son', 'la', 'farmacias', 'de', 'turno', 'así', 'como', 'de', 'ofertas', 'algún', 'aviso', 'particular', 'de', 'cada', 'farmacia', 'además', 'contarás', 'con', 'los', 'contactos', 'al', 'alcance', 'de', 'tus', 'manos', 'de', 'los', 'centros', 'de', 'salud', 'de', 'la', 'localidad', 'portugués', 'esta', 'aplicação', 'destina-se', 'ter', 'na', 'palma', 'da', 'mão', 'farmácias', 'na', 'área', 'através', 'da', 'localização', 'geográfica', 'será', 'mais', 'fácil', 'de', 'acessar', 'local', 'e', 'sua', 'principal', 'função', 'é', 'informar', 'através', 'de', 'notificações', 'que', 'são', 'farmácias', 'de', 'plantão', 'bem', 'como', 'ofertas', 'ou', 'algum', 'aviso', 'particular', 'de', 'cada', 'farmácia', 'você', 'também', 'terá', 'o', 'contatos', 'na', 'ponta', 'do', 'dedos', 'do', 'centros', 'de', 'saúde', 'locais', 'inglés', 'application', 'intended', 'palm', 'hand', 'pharmacy', 'area', 'geo', 'location', 'easier', 'access', 'place', 'main', 'function', 'inform', 'notification', 'pharmacy', 'duty', 'well', 'offer', 'particular', 'notice', 'pharmacy', 'also', 'contact', 'fingertip', 'local', 'health', 'center', 'desarrollos', 'esteban', 'amilcar', 'mudry', 'federico', 'gonzalo', 'artus']",Health & fitness
743,,['//microsoft.com'],Health & fitness
800,,"['zynnolink', 'phone', 'simple', 'easy', 'symptom', 'tracking', 'tool', 'part', 'larger', 'system', 'help', 'chronic', 'patient', 'better', 'understand', 'complex', 'condition', 'time', 'day', 'notifies', 'user', 'rate', 'specific', 'symptom', 'record', 'response', 'together', 'exact', 'time', 'location', 'information', 'later', 'automatically', 'transmitted', 'zynnolink', 'central', 'cloud', 'server', 'processed', 'server', 'help', 'visualize', 'data', 'creates', 'detailed', 'report', 'user', 'doctor', 'notification', 'schedule', 'fully', 'customizable', 'two', 'distinctive', 'operation', 'mode', 'simple', 'full', 'mode', 'user', 'switch', 'two', 'mode', 'whichever', 'mode', 'look', 'appropriate', 'particular', 'symptom', 'simple', 'mode', 'designed', 'mostly', 'senior', 'mind', 'full', 'mode', 'might', 'better', 'fit', 'pain', 'intensity', 'tracking']",Health & fitness
801,,"['indoor', 'bike', 'trainer', 'pro', 'hook', 'kind', 'bluetooth', 'power', 'meter', 'heart', 'rate', 'monitor', 'speed', 'cadence', 'sensor', 'ensure', 'cycle', 'training', 'target', 'fitness', 'exactly', 'way', 'mycycletrainer', 'offer', 'various', 'predefined', 'workout', 'improve', 'strength', 'endurance', 'cardiovascular', 'fitness', 'following', 'target', 'watt', 'level', 'make', 'workout', 'fun', 'structured', 'time', 'power', 'zone', 'heart', 'rate', 'zone', 'customized', 'exercise', 'watch', 'specific', 'power', 'heart', 'rate', 'well', 'power', 'zone', 'heart', 'rate', 'zone', 'real', 'time', 'giving', 'instant', 'feedback', 'intensity', 'workout', 'detailed', 'report', 'shown', 'workout', 'evaluate', 'able', 'meet', 'required', 'power', 'level', 'workout', 'workout', 'scaled', 'according', 'fitness', 'guarantee', 'efficient', 'workout', 'matter', ""'re"", 'complete', 'beginner', 'category', 'cyclist']",Health & fitness
842,,"['sigvaris', 'phlebo-app', 'provides', 'explanation', 'video', 'clip', 'important', 'venous', 'disease', 'origin', 'deep', 'vein', 'thrombosis', 'dvt', 'spider', 'vein', 'varicose', 'vein', 'edema', 'leg', 'ulcer']",Health & fitness
873,,"['powernapp', 'enables', 'fall', 'well-deserved', 'sleep', 'even', 'faster', 'easier', 'explore', 'beneficial', 'effect', 'power', 'napping', 'reduce', 'stress', 'risk', 'heart', 'disease', 'voice', 'command', 'simple', 'user', 'interface', 'alarm', 'clock', 'set', 'wink', 'worry', 'term', 'power', 'nap', 'application', 'powernapp', 'help', 'thank', 'positive', 'feedback', 'suggestion', 'via', 'voluntary', 'assistance']",Health & fitness
931,,"['record', 'daily', 'weight', 'calculates', 'moving', 'average', 'give', 'smoothed', 'weight', 'curve', 'set', 'base', 'target', 'weight', 'visually', 'verify', 'progress', 'target']",Health & fitness
948,,"['neuromind', 'world', 'downloaded', 'neurosurgical', 'iphone', 'ipad', 'android', 'listed', 'three', 'time', 'widely', 'cited', 'top', 'imedicalapps.com', 'downloaded', 'time', 'world', 'anatomical', 'picture', 'provided', 'explanation', 'patient', 'student', 'officially', 'supported', 'surgical', 'neurology', 'international', 'european', 'association', 'neurosurgical', 'society', 'eans', 'neurosurgic.com']",Health & fitness
949,,"['body', 'shape', 'tone', 'triceps', 'simple', 'day', 'dip', 'challenge', 'exercise', 'perform', 'done', 'home', 'without', 'specialist', 'equipment', 'tone', 'look', 'great', 'day']",Health & fitness
987,,"['drug', 'guide', 'dedicated', 'find', 'complete', 'information', 'drug', 'ease', 'fingertip', 'feature', 'includes', 'search', 'drug', 'name', 'brand', 'category', 'also', 'provides', 'thorough', 'information', 'drug', 'name', 'description', 'indication', 'synonym', 'pharmacology', 'toxicity', 'dosage', 'brand', 'price', 'mechanism', 'action', 'affected', 'organism', 'drug', 'interaction', 'drug', 'category', 'bookmarking', 'facility', 'database', 'saved', 'device', 'quicker', 'access', 'internet', 'access', 'required', 'med', 'student', 'doctor', 'nurse', 'someone', 'whose', 'line', 'work', 'medical', 'field', 'simply', 'want', 'know', 'drug', 'currently', 'consuming', 'perfect']",Health & fitness
1034,,"['simple', 'woman', 'user', 'friendly', 'useful', 'information', 'complicated', 'table', 'graph', 'keep', 'track', 'menstrual', 'cycle', 'predict', 'menstruation', 'period', 'show', 'day', 'month', 'fertility', 'highest', 'day', 'fertilization', 'likely', 'also', 'indicate', 'day', 'pregnancy', 'test', 'blood', 'urine', 'also', 'know', 'date', 'sexual', 'intercourse', 'likely', 'desired', 'sex', 'child', 'modifiable', 'data', 'first', 'day', 'menstruation', 'duration', 'cycle', 'day', 'duration', 'menstruation', 'day', 'information', 'provided', 'prediction', 'month', 'day', 'ovulation', 'day', 'menstruation', 'fertile', 'day', 'recommended', 'period', 'intercourse', 'favor', 'sex', 'unborn', 'child', 'indication', 'current', 'day', 'monthly', 'cycle', 'indication', 'left', 'day', 'next', 'menstrual', 'period', 'proposal', 'automatic', 'first', 'day', 'menstruation', 'end', 'monthly', 'cycle', 'month', 'automatic', 'recalculation', 'next', 'month', 'option', 'password', 'data', 'protection', 'switch', 'theme']",Health & fitness
1079,,"['caffeineometer', 'let', 'track', 'amount', 'caffeine', 'consume', 'throughout', 'day', 'help', 'stay', 'buzz', 'zone', 'longer', 'know', 'lot', 'different', 'beverage', 'simple', 'brewed', 'coffee', 'fancy', 'espresso-based', 'drink', 'well', 'favorite', 'starbucks', 'live', 'tile', 'notification', 'keep', 'updated', 'caffeine', 'level', 'throughout', 'day', 'warns', ""'re"", 'running', 'low', 'danger', 'facing', 'sleepless', 'night', 'top', 'another', 'cup']",Health & fitness
1089,,"['yoga', 'wonderful', 'window', 'show', 'lot', 'yoga', 'asana', 'allow', 'stay', 'fit', 'shape', 'launch', 'presented', 'category', 'seated', 'twist', 'pranayama', 'meditation', 'forward', 'bend', 'core', 'clicking', 'category', 'show', 'yoga', 'exercise', 'related', 'category', 'towards', 'left', 'side', 'screen', 'click', 'asana', 'left', 'towards', 'right', 'side', 'screen', 'detail', 'performing', 'asana', 'show', 'accompanied', 'picture', 'top', 'support', 'snapped', 'view', 'well']",Health & fitness
1092,,"['patient', 'book', 'help', 'store', 'health', 'information', 'family', 'mobile', 'help', 'keep', 'track', 'patient', 'detail', 'medication', 'allergy', 'insurance', 'visit', 'history', 'immunization', 'disease', 'various', 'health', 'data', 'measurement', 'also', 'help', 'store', 'emergency', 'number', 'pharmacy', 'blood', 'bank', 'laboratory', 'doctor', 'detail', 'help', 'prepared', 'unexpected', 'emergency', 'lock', 'screen', 'notification', 'tile', 'notification', 'recall', 'date', 'share', 'via', 'nfc', 'option', 'secondary', 'tile', 'patient', 'great', 'patient', 'book']",Health & fitness
1124,,"['gym', 'fee', 'expensive', 'equipment', 'home', 'fitness', 'provides', 'variety', 'home', 'workout', 'fit', 'beginner', 'intermediate', 'professional', 'athlete', 'maintain', 'best', 'body', 'shape', 'ever', 'dreamed', 'developed', 'abdo', 'emary', 'abdo_emary', 'hotmail.com', 'facebook.com/abdoemary2']",Health & fitness
1138,,"['application', 'designed', 'calculate', 'date', 'next', 'menstrual', 'period', 'simply', 'input', 'first', 'date', 'last', 'period', 'day', 'two', 'period', 'duration', 'period', 'application', 'show', 'next', 'period', 'come']",Health & fitness
1157,,"['pulse', 'oximeter', 'monitor', 'application', 'tracking', 'oxygen', 'saturation', 'spo2', 'pulse', 'rate', 'pulse', 'oximeter', 'device', 'needed', 'measure', 'oxygen', 'saturation', 'pulse', 'rate', 'add/edit/remove', 'reading', 'spo2', 'pr', 'optionally', 'comment', 'overview', 'data', 'listing', 'graph', 'data', 'graph', 'filtered', 'daytime', 'daily', 'morning', 'evening', 'function', 'avg', 'min', 'max', 'period', 'week', 'month', 'backup', 'data', 'onedrive', 'restore', 'data', 'onedrive']",Health & fitness
1190,,"['description', 'interactive', 'table', 'food', 'combining', 'allows', 'quickly', 'choose', 'product', 'see', 'compatible', 'compatible', 'product', 'allows', 'healthy', 'energetic', 'avoid', 'sleepiness', 'meal', 'capability', 'filter', 'product', 'compatible', 'selected', 'compatibility', 'list', 'product', 'three', 'method', 'food', 'combining']",Health & fitness
1207,,"['healthy', 'fit', 'walkometer+', 'designed', 'make', 'healthy', 'fit', 'walk', 'run', 'healthier', 'life', 'track', 'every', 'step', 'walk', 'run', 'store', 'provide', 'excellent', 'analysis', 'lifestyle', 'think', 'data', 'tell', 'leading', 'sedentary', 'moderate', 'active', 'active', 'lifestyle', 'summary', 'keep', 'motivated', 'telling', 'increase', 'step', 'well', 'maintaining', 'healthy', 'lifestyle', 'even', 'walk', 'along', 'graphical', 'interface', 'designed', 'make', 'walk', 'fun', 'enjoyable', 'first', 'provide', 'gps', 'accelerometer', 'version', 'mean', 'walk', 'run', 'outside', 'gps', 'mode', 'treadmill', 'accelerometer', 'mode', 'step', 'count', 'accurate', 'take', 'account', 'step', 'walk', 'run', 'mean', 'example', 'driving', 'would', 'count', 'step', 'interface', 'also', 'change', 'accordingly', 'different', 'mode', 'walking', 'driving', 'step', 'also', 'calculates', 'calorie', 'burnt', 'distance', 'travelled', 'speed', 'average', 'score', 'highest', 'score', 'easy', 'interface', 'even', 'great', 'functionality', 'elegant', 'trendy', 'chart', 'show', 'progress', 'analysis', 'worried', 'battery', 'life', 'stop', 'worrying', 'designed', 'consume', 'le', 'battery', 'life', 'important', 'part', 'gps', 'mode', 'work', 'even', 'lock', 'screen', 'waiting', 'install', 'start', 'walking', 'beautiful', 'smile', 'lead', 'healthy', 'life', 'update', 'version', 'live', 'tile', 'added', 'corrected', 'arithmetic', 'error', 'bug', 'calculates', 'step', 'even', 'call', 'update', 'version', 'lock', 'screen', 'show', 'real-time', 'data', 'trial', 'version', 'added', 'wallpaper', 'lock', 'screen', 'creative']",Health & fitness
1277,,"['acupressure', 'treat', 'easy', 'illustrated', 'instruction', 'make', 'acupressure', 'point', 'massage', 'acupressure', 'ancient', 'healing', 'art', 'us', 'finger', 'press', 'key', 'point', 'surface', 'skin', 'stimulate', 'body', 'natural', 'self-curative', 'ability', 'point', 'pressed', 'release', 'muscular', 'tension', 'promote', 'circulation', 'blood', 'body', 'life', 'force', 'aid', 'healing', 'foremost', 'among', 'advantage', 'acupressure', 'healing', 'touch', 'safe', 'others', 'even', ""'ve"", 'never', 'done', 'also', 'self-acupressure', 'relieve', 'anxiety', 'sleep', 'night', 'contains', 'point', 'combination', 'used', 'different', 'situation', 'e.g', 'relief', 'headache', 'give', 'smoking', 'reduce', 'high', 'blood', 'pressure', 'etc', 'combination', 'present', 'following', 'group', '•maintaining', 'health', '•emergencies', '•stop', 'addiction', '•pain', 'relief', '•sense', 'organ', 'disorder', '•circulatory', 'disorder', '•digestive', 'disorder', '•respiratory', 'disorder', '•urinary', 'disorder', '•reproductive', 'disorder', '•other', 'common', 'disorder', 'application', 'substitute', 'medical', 'advice', 'user', 'application', 'consult', 'healthcare', 'professional', 'making', 'health', 'medical', 'decision', 'based', 'upon', 'data', 'contained', 'herein', 'application', 'intended', 'educational', 'purpose', 'person', 'using', 'data', 'within', 'medical', 'purpose', 'rely', 'solely', 'accuracy', 'data', 'herein', 'liability', 'arising', 'directly', 'indirectly', 'application', 'hereby', 'disclaimed', 'information', 'herein', 'provided', ""'as"", 'without', 'warranty', 'expressed', 'implied', 'direct', 'indirect', 'special', 'incidental', 'consequential', 'punitive', 'damage', 'arising', 'application', 'data', 'contained', 'herein', 'disclaimed', 'excluded']",Health & fitness
